user_id_str,full_text,text_en,lwr,clean_number,clean_punct,clean_double_ws,scores,compound,comp_scores
2687174346.0,Batui menuju kota industri Masyarakat tidak siap..?,Batui is heading towards an industrial city. People are not ready...?,batui is heading towards an industrial city. people are not ready...?,batui is heading towards an industrial city. people are not ready...?,batui is heading towards an industrial city  people are not ready    ,batui is heading towards an industrial city people are not ready,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2755}",-0.2755,negatif
474610428.0,Satu kalipi kepala batui hatiku.. Tetap tetap ingin sama kita.. #tojema.. *exit.. :* 9 10 8 1,Once my head hits my heart.. Still want to be with us.. #tojema.. *exit.. :* 9 10 8 1,once my head hits my heart.. still want to be with us.. #tojema.. *exit.. :* 9 10 8 1,once my head hits my heart.. still want to be with us.. #tojema.. *exit.. :*    ,once my head hits my heart   still want to be with us    tojema    exit         ,once my head hits my heart still want to be with us tojema exit,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0772}",0.0772,netral
474610428.0,Kita memang bade.. Tapi rasa ini tattalekangi kapala batui tdk maui dibeda2kan..,We are indeed bade.. But this feeling of tattalekangi Kapala Batui doesn't want to be differentiated..,we are indeed bade.. but this feeling of tattalekangi kapala batui doesn't want to be differentiated..,we are indeed bade.. but this feeling of tattalekangi kapala batui doesn't want to be differentiated..,we are indeed bade   but this feeling of tattalekangi kapala batui doesn t want to be differentiated  ,we are indeed bade but this feeling of tattalekangi kapala batui doesn t want to be differentiated,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.3373}",0.3373,positif
1062023935.0,Heh batui haha @cimiyaulia: Dari bunta hahaha @agungyabasa: Serasa terlahir kembali ,Heh batui haha ​​@cimiyaulia: From bunta hahaha @agungyabasa: Feels like being reborn,heh batui haha ​​@cimiyaulia: from bunta hahaha @agungyabasa: feels like being reborn,heh batui haha ​​@cimiyaulia: from bunta hahaha @agungyabasa: feels like being reborn,heh batui haha   cimiyaulia  from bunta hahaha agungyabasa  feels like being reborn,heh batui haha cimiyaulia from bunta hahaha agungyabasa feels like being reborn,"{'neg': 0.086, 'neu': 0.428, 'pos': 0.487, 'compound': 0.8176}",0.8176,positif
2590514810.0,ujan trus di batui,it rained and then got stoned,it rained and then got stoned,it rained and then got stoned,it rained and then got stoned,it rained and then got stoned,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
497484286.0,Di batui sy . Ngana ?? @RhandyChadas: @desnyCrisna ou luwuk d mna? Sya luwuk jga ,I was stoned. Why?? @RhandyChadas: @desnyCrisna ou luwuk where? I'm luwuk too,i was stoned. why?? @rhandychadas: @desnycrisna ou luwuk where? i'm luwuk too,i was stoned. why?? @rhandychadas: @desnycrisna ou luwuk where? i'm luwuk too,i was stoned  why   rhandychadas  desnycrisna ou luwuk where  i m luwuk too,i was stoned why rhandychadas desnycrisna ou luwuk where i m luwuk too,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2206442226.0,Alahamdulilah SMA Negeri 1 BATUI Lulus 100 %,Alahamdulillah SMA Negeri 1 BATUI Passed 100%,alahamdulillah sma negeri 1 batui passed 100%,alahamdulillah sma negeri  batui passed %,alahamdulillah sma negeri  batui passed  ,alahamdulillah sma negeri batui passed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
562697734.0,bdedeh.. tidur batui njo ondeng mana? @RhyRohida: @PurnamaPS_ @Muhachrary_SQ @MahdiyahDenisya @fhanybeliebers masih matei jadi ndak mun,bdedeh.. where do you sleep on Batui Njo Ondeng? @RhyRohida: @PurnamaPS_ @Muhachrary_SQ @MahdiyahDenisya @fhanybeliebers still dead so no way,bdedeh.. where do you sleep on batui njo ondeng? @rhyrohida: @purnamaps_ @muhachrary_sq @mahdiyahdenisya @fhanybeliebers still dead so no way,bdedeh.. where do you sleep on batui njo ondeng? @rhyrohida: @purnamaps_ @muhachrary_sq @mahdiyahdenisya @fhanybeliebers still dead so no way,bdedeh   where do you sleep on batui njo ondeng  rhyrohida  purnamaps  muhachrary sq mahdiyahdenisya fhanybeliebers still dead so no way,bdedeh where do you sleep on batui njo ondeng rhyrohida purnamaps muhachrary sq mahdiyahdenisya fhanybeliebers still dead so no way,"{'neg': 0.285, 'neu': 0.715, 'pos': 0.0, 'compound': -0.8001}",-0.8001,negatif
115871183.0,Batui mi itu smsku kan bisa ja lbih dr itu :p,"Batui mi, that's my text message, it could be better than that :p","batui mi, that's my text message, it could be better than that :p","batui mi, that's my text message, it could be better than that :p",batui mi that s my text message it could be better than that  p,batui mi that s my text message it could be better than that p,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,positif
1600299433.0,Hahah be ada gaga it tmpt =)) @sherlymantow: Hahah ya iy ituuuu ste tau dmna=)) @Aldywahid: Batui dibalantang di dkt pasar =)) ,"Hahah there's no way it's there =)) @sherlymantow: Hahah yeah that's it, you know where it is =)) @Aldywahid: Batui is being thrown in the balance near the market =))","hahah there's no way it's there =)) @sherlymantow: hahah yeah that's it, you know where it is =)) @aldywahid: batui is being thrown in the balance near the market =))","hahah there's no way it's there =)) @sherlymantow: hahah yeah that's it, you know where it is =)) @aldywahid: batui is being thrown in the balance near the market =))",hahah there s no way it s there   sherlymantow  hahah yeah that s it you know where it is   aldywahid  batui is being thrown in the balance near the market  ,hahah there s no way it s there sherlymantow hahah yeah that s it you know where it is aldywahid batui is being thrown in the balance near the market,"{'neg': 0.075, 'neu': 0.85, 'pos': 0.075, 'compound': 0.0}",0.0,netral
1600299433.0,Batui dibalantang di dkt pasar =)) @sherlymantow: batui jo=)) @PertanyaanCinta: Tempat apa yg menurutmu paling romantis untuk kencan? ,Batui is being held up near the market =)) @sherlymantow: batui jo=)) @QuestionLove: What place do you think is the most romantic for a date?,batui is being held up near the market =)) @sherlymantow: batui jo=)) @questionlove: what place do you think is the most romantic for a date?,batui is being held up near the market =)) @sherlymantow: batui jo=)) @questionlove: what place do you think is the most romantic for a date?,batui is being held up near the market   sherlymantow  batui jo  questionlove  what place do you think is the most romantic for a date ,batui is being held up near the market sherlymantow batui jo questionlove what place do you think is the most romantic for a date,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.4576}",0.4576,positif
384382683.0,huuuufttt neh daerh batui pnas skali eghh..,huuuufttt it's such a hot area eghh..,huuuufttt it's such a hot area eghh..,huuuufttt it's such a hot area eghh..,huuuufttt it s such a hot area eghh  ,huuuufttt it s such a hot area eghh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
497484286.0,Hahaa okree @Selvinaastuti: Pulang batui bru bikin acara :D @desnyCrisna: Hahaaa sy tinoransak ee :p,Hahaa okree @Selvinaastuti: Go home to Batui bro make an event :D @desnyCrisna: Hahaaa I'm tinoransak ee :p,hahaa okree @selvinaastuti: go home to batui bro make an event :d @desnycrisna: hahaaa i'm tinoransak ee :p,hahaa okree @selvinaastuti: go home to batui bro make an event :d @desnycrisna: hahaaa i'm tinoransak ee :p,hahaa okree selvinaastuti  go home to batui bro make an event  d desnycrisna  hahaaa i m tinoransak ee  p,hahaa okree selvinaastuti go home to batui bro make an event d desnycrisna hahaaa i m tinoransak ee p,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
497484286.0,Hahahaa nda ji . Masi logat batui ki inii :D @WandyAngelo: hahaaha oh iyo ok ok heehe beh t g so b logat makasar e haahahah,Hahaha no ji. Still have a batui ki inii accent :D @WandyAngelo: hahaaha oh yeah ok ok heehe beh t g so b Makasar accent e haahahah,hahaha no ji. still have a batui ki inii accent :d @wandyangelo: hahaaha oh yeah ok ok heehe beh t g so b makasar accent e haahahah,hahaha no ji. still have a batui ki inii accent :d @wandyangelo: hahaaha oh yeah ok ok heehe beh t g so b makasar accent e haahahah,hahaha no ji  still have a batui ki inii accent  d wandyangelo  hahaaha oh yeah ok ok heehe beh t g so b makasar accent e haahahah,hahaha no ji still have a batui ki inii accent d wandyangelo hahaaha oh yeah ok ok heehe beh t g so b makasar accent e haahahah,"{'neg': 0.077, 'neu': 0.563, 'pos': 0.359, 'compound': 0.7906}",0.7906,positif
844114957.0,Bgian hanga2 satu @DewieAdams_: Waktu Indonesia Bag. Batui ?? #eh :D @utdindonesialwk :D mimin lg d wktu WIB :p @DewieAdams_ :,The first part @DewieAdams_: Indonesian Time Ch. Batui?? #eh :D @utdindonesialwk :D admin again at WIB :p @DewieAdams_ :,the first part @dewieadams_: indonesian time ch. batui?? #eh :d @utdindonesialwk :d admin again at wib :p @dewieadams_ :,the first part @dewieadams_: indonesian time ch. batui?? #eh :d @utdindonesialwk :d admin again at wib :p @dewieadams_ :,the first part dewieadams   indonesian time ch  batui    eh  d utdindonesialwk  d admin again at wib  p dewieadams   ,the first part dewieadams indonesian time ch batui eh d utdindonesialwk d admin again at wib p dewieadams,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
564725722.0,Di mana t4 ba pesan kue ulang Tahun di seputaran batui :) #mohoninfo,Where t4 ba order birthday cakes around Batui :) #pleaseinfo,where t4 ba order birthday cakes around batui :) #pleaseinfo,where t ba order birthday cakes around batui :) #pleaseinfo,where t ba order birthday cakes around batui    pleaseinfo,where t ba order birthday cakes around batui pleaseinfo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
497484286.0,Adit yg 1c SMA batui ? @Mirzan_Aditya: @desnyCrisna knpa ??? ,Adit who is 1c SMA Batui? @Mirzan_Aditya: @desnyCrisna why???,adit who is 1c sma batui? @mirzan_aditya: @desnycrisna why???,adit who is c sma batui? @mirzan_aditya: @desnycrisna why???,adit who is c sma batui  mirzan aditya  desnycrisna why   ,adit who is c sma batui mirzan aditya desnycrisna why,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
540533338.0,Jaringan minta di batui kali yaa ,The network needs to be stoned,the network needs to be stoned,the network needs to be stoned,the network needs to be stoned,the network needs to be stoned,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2232949022.0,Bgmna @AldyNaufaldi24 tdkk ba ikot cmaa ka batui wkwkwkwk,"How can @AldyNaufaldi24 not be so stupid, why not rock it hahaha","how can @aldynaufaldi24 not be so stupid, why not rock it hahaha","how can @aldynaufaldi not be so stupid, why not rock it hahaha",how can aldynaufaldi not be so stupid why not rock it hahaha,how can aldynaufaldi not be so stupid why not rock it hahaha,"{'neg': 0.422, 'neu': 0.578, 'pos': 0.0, 'compound': -0.8069}",-0.8069,negatif
497484286.0,So ujang wilayah batui . Oh My God X_X,So ujang Batui area. Oh My God X_X,so ujang batui area. oh my god x_x,so ujang batui area. oh my god x_x,so ujang batui area  oh my god x x,so ujang batui area oh my god x x,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732,positif
1524621222.0,Sma09 kelas berapaki ? @sherlysherlyt: @Asriyantho : smpn 3 batui kita ,What class is SMA09? @sherlysherlyt: @Asriyantho : smpn 3 stone us,what class is sma09? @sherlysherlyt: @asriyantho : smpn 3 stone us,what class is sma? @sherlysherlyt: @asriyantho : smpn  stone us,what class is sma  sherlysherlyt  asriyantho   smpn  stone us,what class is sma sherlysherlyt asriyantho smpn stone us,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
497484286.0,Pulang batui atuh syang . @uQ_Agama: @desnyCrisna mo kmna ngana kah ??? ,Go home and rock me darling. @uQ_Agama: @desnyCrisna why are you doing it???,go home and rock me darling. @uq_agama: @desnycrisna why are you doing it???,go home and rock me darling. @uq_agama: @desnycrisna why are you doing it???,go home and rock me darling  uq agama  desnycrisna why are you doing it   ,go home and rock me darling uq agama desnycrisna why are you doing it,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.5859}",0.5859,positif
564725722.0,Sampe skrang batui bulum manyala lampu ?? kon knpa drng ba pindah ba demo ituu .. so bukan di PLN tapi di GATE 1 ?? hmmmm,"Until now, the lights haven't turned on?? why did you move to that demo... so it's not at PLN but at GATE 1?? Hmmmm","until now, the lights haven't turned on?? why did you move to that demo... so it's not at pln but at gate 1?? hmmmm","until now, the lights haven't turned on?? why did you move to that demo... so it's not at pln but at gate ?? hmmmm",until now the lights haven t turned on   why did you move to that demo    so it s not at pln but at gate    hmmmm,until now the lights haven t turned on why did you move to that demo so it s not at pln but at gate hmmmm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
541748772.0,Siniko ku gerek ko haha @nartss: Bunuhma kodong-____- @Firdhaamanda: Wee ipa mu juga krna buku tulis di kmpul @nartss: Ih mau di batui i,My siniko is annoying haha ​​@nartss: Kill me kodong-____- @Firdhaamanda: Wee your ipa is also because of the writing book in the kmpul @nartss: Ih I want to be stoned,my siniko is annoying haha ​​@nartss: kill me kodong-____- @firdhaamanda: wee your ipa is also because of the writing book in the kmpul @nartss: ih i want to be stoned,my siniko is annoying haha ​​@nartss: kill me kodong-____- @firdhaamanda: wee your ipa is also because of the writing book in the kmpul @nartss: ih i want to be stoned,my siniko is annoying haha   nartss  kill me kodong       firdhaamanda  wee your ipa is also because of the writing book in the kmpul nartss  ih i want to be stoned,my siniko is annoying haha nartss kill me kodong firdhaamanda wee your ipa is also because of the writing book in the kmpul nartss ih i want to be stoned,"{'neg': 0.202, 'neu': 0.681, 'pos': 0.117, 'compound': -0.6249}",-0.6249,negatif
541748772.0,Wee ipa mu juga krna buku tulis di kmpul @nartss: Ih mau di batui itu monyet @Firdhaamanda: Ndatauu nda cukup ki bdek nilai mu @nartss:,Wee ipa you also because of the writing book in the campus @nartss: I want to be stoned by a monkey @Firdhaamanda: Ndatauu nda enough ki bdek your grades @nartss:,wee ipa you also because of the writing book in the campus @nartss: i want to be stoned by a monkey @firdhaamanda: ndatauu nda enough ki bdek your grades @nartss:,wee ipa you also because of the writing book in the campus @nartss: i want to be stoned by a monkey @firdhaamanda: ndatauu nda enough ki bdek your grades @nartss:,wee ipa you also because of the writing book in the campus nartss  i want to be stoned by a monkey firdhaamanda  ndatauu nda enough ki bdek your grades nartss ,wee ipa you also because of the writing book in the campus nartss i want to be stoned by a monkey firdhaamanda ndatauu nda enough ki bdek your grades nartss,"{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.0772}",0.0772,netral
540533338.0,Jaringan kalau malam bagus yaaa :3 iya Bagus di batui !,The network at night is good huh :3 yes It's good to rock!,the network at night is good huh :3 yes it's good to rock!,the network at night is good huh : yes it's good to rock!,the network at night is good huh   yes it s good to rock ,the network at night is good huh yes it s good to rock,"{'neg': 0.0, 'neu': 0.514, 'pos': 0.486, 'compound': 0.8176}",0.8176,positif
564725722.0,Kita ke jakarta jelas kita pake gue dan Loe kalo drng so di batui jelas Pake sa den nga #iniusobukanjakarta,"When we go to Jakarta, obviously we use me and Loe, if we go from here, we obviously use sa den nga #iniusobukanjakarta","when we go to jakarta, obviously we use me and loe, if we go from here, we obviously use sa den nga #iniusobukanjakarta","when we go to jakarta, obviously we use me and loe, if we go from here, we obviously use sa den nga #iniusobukanjakarta",when we go to jakarta obviously we use me and loe if we go from here we obviously use sa den nga  iniusobukanjakarta,when we go to jakarta obviously we use me and loe if we go from here we obviously use sa den nga iniusobukanjakarta,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2183189107.0,6. Dgn wil. kekuasaan Banggai Darat hingga ke Tanjung Api Sungai Bangka dan Togong Sagu yang terletak di sebelah Selatan Kecamatan Batui.,"6. With will. Banggai Darat's power reached Tanjung Api, Bangka River and Togong Sago, which is located in the south of Batui District.","6. with will. banggai darat's power reached tanjung api, bangka river and togong sago, which is located in the south of batui district.",". with will. banggai darat's power reached tanjung api, bangka river and togong sago, which is located in the south of batui district.",  with will  banggai darat s power reached tanjung api bangka river and togong sago which is located in the south of batui district ,with will banggai darat s power reached tanjung api bangka river and togong sago which is located in the south of batui district,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.1027}",0.1027,positif
318886914.0,Kepala batui bde pacarna yayan-_-hoammmta pacar-______-,Head batui bde boyfriendna yayan-_-hoammmta girlfriend-______-,head batui bde boyfriendna yayan-_-hoammmta girlfriend-______-,head batui bde boyfriendna yayan-_-hoammmta girlfriend-______-,head batui bde boyfriendna yayan   hoammmta girlfriend        ,head batui bde boyfriendna yayan hoammmta girlfriend,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
398753857.0,Enak mungkin klo Batui Orang Truss Kabur. Haha XD,Maybe it would be nice if the Truss People ran away. Haha XD,maybe it would be nice if the truss people ran away. haha xd,maybe it would be nice if the truss people ran away. haha xd,maybe it would be nice if the truss people ran away  haha xd,maybe it would be nice if the truss people ran away haha xd,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.8625}",0.8625,positif
399228060.0,Addduh PLN Tidak Mengerti Kalo Orang Masak Ayam ! Cilaka | Seluruh SulSel Mati Lampu ! Batui PLN =)) Paccei SYL,Addduh PLN Doesn't Understand When People Cook Chicken! Cilaka | All of South Sulawesi has blackout! Batui PLN =)) Paccei SYL,addduh pln doesn't understand when people cook chicken! cilaka | all of south sulawesi has blackout! batui pln =)) paccei syl,addduh pln doesn't understand when people cook chicken! cilaka | all of south sulawesi has blackout! batui pln =)) paccei syl,addduh pln doesn t understand when people cook chicken  cilaka  all of south sulawesi has blackout  batui pln   paccei syl,addduh pln doesn t understand when people cook chicken cilaka all of south sulawesi has blackout batui pln paccei syl,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
587172283.0,Pengennya sih batui itu guru ,I really want to hit the teacher,i really want to hit the teacher,i really want to hit the teacher,i really want to hit the teacher,i really want to hit the teacher,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.1513}",0.1513,positif
485637719.0,Sinimii yah :-p @Yeenong: @khypoy batui mi itu kau :p ,Sinimii yah :-p @Yeenong: @khypoy batui mi that's you :p,sinimii yah :-p @yeenong: @khypoy batui mi that's you :p,sinimii yah :-p @yeenong: @khypoy batui mi that's you :p,sinimii yah   p yeenong  khypoy batui mi that s you  p,sinimii yah p yeenong khypoy batui mi that s you p,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
485637719.0,Siapa sini saya batui haha @Yeenong: @khypoy ada something yang membuat aku jengkel ,"Who's here, I'm rocking haha ​​@Yeenong: @khypoy there's something that's annoying me","who's here, i'm rocking haha ​​@yeenong: @khypoy there's something that's annoying me","who's here, i'm rocking haha ​​@yeenong: @khypoy there's something that's annoying me",who s here i m rocking haha   yeenong  khypoy there s something that s annoying me,who s here i m rocking haha yeenong khypoy there s something that s annoying me,"{'neg': 0.184, 'neu': 0.612, 'pos': 0.204, 'compound': 0.0772}",0.0772,netral
204626071.0,Iye amin @IndhyNindhy: Amin @ekaviaa: Iye semoga cepat luluh @IndhyNindhy: Iya kamu juga manna mao batui haha @ekaviaa: Syalalaaa sem,Yes amen @IndhyNindhy: Amen @ekaviaa: Yes I hope it melts quickly @IndhyNindhy: Yes you too are manna mao batui haha ​​@ekaviaa: Syalalaaa sem,yes amen @indhynindhy: amen @ekaviaa: yes i hope it melts quickly @indhynindhy: yes you too are manna mao batui haha ​​@ekaviaa: syalalaaa sem,yes amen @indhynindhy: amen @ekaviaa: yes i hope it melts quickly @indhynindhy: yes you too are manna mao batui haha ​​@ekaviaa: syalalaaa sem,yes amen indhynindhy  amen ekaviaa  yes i hope it melts quickly indhynindhy  yes you too are manna mao batui haha   ekaviaa  syalalaaa sem,yes amen indhynindhy amen ekaviaa yes i hope it melts quickly indhynindhy yes you too are manna mao batui haha ekaviaa syalalaaa sem,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.9186}",0.9186,positif
204626071.0,Iye semoga cepat luluh @IndhyNindhy: Iya kamu juga manna mao batui haha @ekaviaa: Syalalaaa semnagatna deh @IndhyNindhy: Amin yaAllah,"Yes, hopefully it will melt quickly @IndhyNindhy: Yes, you are also manna mao batui haha ​​@ekaviaa: Syalalaaa good luck @IndhyNindhy: Amen yaAllah","yes, hopefully it will melt quickly @indhynindhy: yes, you are also manna mao batui haha ​​@ekaviaa: syalalaaa good luck @indhynindhy: amen yaallah","yes, hopefully it will melt quickly @indhynindhy: yes, you are also manna mao batui haha ​​@ekaviaa: syalalaaa good luck @indhynindhy: amen yaallah",yes hopefully it will melt quickly indhynindhy  yes you are also manna mao batui haha   ekaviaa  syalalaaa good luck indhynindhy  amen yaallah,yes hopefully it will melt quickly indhynindhy yes you are also manna mao batui haha ekaviaa syalalaaa good luck indhynindhy amen yaallah,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.9432}",0.9432,positif
1643111551.0,Otw batui \m/,Oh rock \m/,oh rock \m/,oh rock \m/,oh rock  m,oh rock m,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
525375068.0,Kalo jualki bensin eceran ! Simpan mki pale dikulkasta supaya a'batui wkwkwk-__- @WOWFakta: Kalau membeli bensin sebaiknya anda lakukan d,"If you sell retail petrol! Save mki pale dikulkasta so that I'll get rocked hahaha-__- @WOWFact: If you buy petrol, you should do it","if you sell retail petrol! save mki pale dikulkasta so that i'll get rocked hahaha-__- @wowfact: if you buy petrol, you should do it","if you sell retail petrol! save mki pale dikulkasta so that i'll get rocked hahaha-__- @wowfact: if you buy petrol, you should do it",if you sell retail petrol  save mki pale dikulkasta so that i ll get rocked hahaha     wowfact  if you buy petrol you should do it,if you sell retail petrol save mki pale dikulkasta so that i ll get rocked hahaha wowfact if you buy petrol you should do it,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.7783}",0.7783,positif
180381790.0,15 Menit sebelm tutup kantor minta ditunggu bilang so mau otw. 20 menit berlalu ditanya katanya baru mau otw skrang so 45 menit berlalu blm muncul juga Persibal - Puge so macam yg otw dari Batui e. Tolongggg kalu basuru batunggu tau diri sedikit bisa kannnnn ?! ,"15 minutes before the office closed, asked to wait, said so I wanted to wait. 20 minutes passed and he was asked, he said he was just going to go out now, so 45 minutes passed and Persibal - Puge, like the one from Batui, didn't show up. Please, if Basuru Batunggu knows a little, you can do it, right?!","15 minutes before the office closed, asked to wait, said so i wanted to wait. 20 minutes passed and he was asked, he said he was just going to go out now, so 45 minutes passed and persibal - puge, like the one from batui, didn't show up. please, if basuru batunggu knows a little, you can do it, right?!"," minutes before the office closed, asked to wait, said so i wanted to wait.  minutes passed and he was asked, he said he was just going to go out now, so  minutes passed and persibal - puge, like the one from batui, didn't show up. please, if basuru batunggu knows a little, you can do it, right?!", minutes before the office closed asked to wait said so i wanted to wait   minutes passed and he was asked he said he was just going to go out now so  minutes passed and persibal   puge like the one from batui didn t show up  please if basuru batunggu knows a little you can do it right  ,minutes before the office closed asked to wait said so i wanted to wait minutes passed and he was asked he said he was just going to go out now so minutes passed and persibal puge like the one from batui didn t show up please if basuru batunggu knows a little you can do it right,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.5859}",0.5859,positif
2354080046.0,Sambutan dari batui.. (mobotu na uwe.. Kaa mobotu nah potoutusan batui tobaa banggai?) Artix : putus air laut atau kuala baru putus persaudaraan batui dengan banggai. #luar_biasa_ini_kalimat,Greetings from Batui.. (mobotu na uwe.. Kaa mobotu nah potoutusan Batui Tobaa Banggai?) Artix: breaking up the sea or Kuala Baru breaking up the Batui and Banggai brotherhood. #this_extraordinary_sentence,greetings from batui.. (mobotu na uwe.. kaa mobotu nah potoutusan batui tobaa banggai?) artix: breaking up the sea or kuala baru breaking up the batui and banggai brotherhood. #this_extraordinary_sentence,greetings from batui.. (mobotu na uwe.. kaa mobotu nah potoutusan batui tobaa banggai?) artix: breaking up the sea or kuala baru breaking up the batui and banggai brotherhood. #this_extraordinary_sentence,greetings from batui   mobotu na uwe   kaa mobotu nah potoutusan batui tobaa banggai  artix  breaking up the sea or kuala baru breaking up the batui and banggai brotherhood   this extraordinary sentence,greetings from batui mobotu na uwe kaa mobotu nah potoutusan batui tobaa banggai artix breaking up the sea or kuala baru breaking up the batui and banggai brotherhood this extraordinary sentence,"{'neg': 0.042, 'neu': 0.836, 'pos': 0.122, 'compound': 0.4019}",0.4019,positif
618609481.0,Mnta Tolong Are Luwuk .Nambo Batui..Klo liat Cewe yG bju Merah yg D'Dpan nhy Tlong info Krna dri tdi mlm smpe skrng Nhy blm plng,"Asking for help Are Luwuk. Nambo Batui.. If you see a girl in a red shirt in front of you, please let me know because from last night until now, she hasn't left yet.","asking for help are luwuk. nambo batui.. if you see a girl in a red shirt in front of you, please let me know because from last night until now, she hasn't left yet.","asking for help are luwuk. nambo batui.. if you see a girl in a red shirt in front of you, please let me know because from last night until now, she hasn't left yet.",asking for help are luwuk  nambo batui   if you see a girl in a red shirt in front of you please let me know because from last night until now she hasn t left yet ,asking for help are luwuk nambo batui if you see a girl in a red shirt in front of you please let me know because from last night until now she hasn t left yet,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.6124}",0.6124,positif
2354080046.0,Bsok otw ini dodol durian... otw ampana atw otw batui???,Tomorrow otw this is dodol durian... otw ampana orw otw batui???,tomorrow otw this is dodol durian... otw ampana orw otw batui???,tomorrow otw this is dodol durian... otw ampana orw otw batui???,tomorrow otw this is dodol durian    otw ampana orw otw batui   ,tomorrow otw this is dodol durian otw ampana orw otw batui,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
1636591520.0,So masuk batui.,So enter Batui.,so enter batui.,so enter batui.,so enter batui ,so enter batui,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
2460863510.0,selamat sore Batui... pake hp jadul ip5s editing Lightroom windows,good afternoon Batui... using an old school IP5s cellphone editing Lightroom Windows,good afternoon batui... using an old school ip5s cellphone editing lightroom windows,good afternoon batui... using an old school ips cellphone editing lightroom windows,good afternoon batui    using an old school ips cellphone editing lightroom windows,good afternoon batui using an old school ips cellphone editing lightroom windows,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,positif
2354080046.0,Mari eratkan hubungan kita pau banggai_pau batui Humaera Hanai,Let's strengthen our relationship pau merdeka_pau batui Humaera Hanai,let's strengthen our relationship pau merdeka_pau batui humaera hanai,let's strengthen our relationship pau merdeka_pau batui humaera hanai,let s strengthen our relationship pau merdeka pau batui humaera hanai,let s strengthen our relationship pau merdeka pau batui humaera hanai,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",0.3182,positif
